"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Smarce1",103.104810622836,-0.774964940285102,0.336744140509068,-2.30134647365671,0.0213720548446726,0.176978855544783
"Hmox2",66.7930123613075,-0.474656763911748,0.206327728027989,-2.30049915466214,0.0214199571254254,0.177273293581547
"Naip2",3.54934546369022,-1.67865950029147,0.729933430700611,-2.29974327752087,0.0214627687126962,0.177525285682952
"Dnhd1",2.93593058189595,1.63178700911993,0.70982564288693,2.29885610004634,0.0215131119504241,0.177839248414588
"Cox6b2",32.3626049938163,1.5492104003812,0.674030788117926,2.29842675986213,0.0215375119238545,0.177938511918657
"Ch25h",4.16743509159136,-1.61726092319062,0.704350204142694,-2.2961034350222,0.021669967949022,0.178897158164866
"Mrpl12",102.284079874324,-0.780008381171921,0.339747945844649,-2.29584428901472,0.0216847860920469,0.178897158164866
"Anapc16",56.7141008707537,0.59413706347173,0.258800140262656,2.29573702266444,0.0216909222344893,0.178897158164866
"Tnfrsf9",8.88583351747636,-2.13108296635629,0.928495529557119,-2.29520002898968,0.0217216635378808,0.179047856911843
"Esr1",45.0163410862826,1.36193227309231,0.593665762787073,2.2941061426525,0.0217844026185059,0.179434582377779
"Pcbd1",94.829664077497,1.4341633344871,0.625194765105638,2.29394648601187,0.0217935727882754,0.179434582377779
"Zfp512b",28.2057119318412,1.00496955832694,0.438223307088721,2.29328185441191,0.0218317832233194,0.179646174959108
"Timp1",461.085956760363,-1.95675660821456,0.853490647222108,-2.29265149487379,0.0218680771705487,0.179841764084713
"Samsn1",3.34882706715361,-1.71179916497206,0.746739456455899,-2.2923646931641,0.0218846076026403,0.179874688360797
"Tstd2",27.2234510536114,0.950748357538339,0.414793707186428,2.29209927987414,0.0218999149528006,0.179897527921776
"Gm3336",2.33274001684506,-2.27680366954996,0.99383247778598,-2.29093305002684,0.0219672861235855,0.18028812537823
"Pou2af1",3.60221712665974,-4.36957447684817,1.90741012239881,-2.29084161058812,0.0219725760437289,0.18028812537823
"Rgl3",14.7448864886158,-1.44976136646721,0.633065907149455,-2.29006387817525,0.0220176139451888,0.18055449379724
"Sirpb1c",6.12573564202238,-2.30567505260453,1.00725752171161,-2.28906213446442,0.0220757424939549,0.180905472206261
"Foxs1",8.8489671967315,-1.95515673665671,0.854224817050646,-2.28880816575573,0.0220905008238692,0.180905472206261
"Prr13",114.823622405527,-1.22822849932301,0.536660628969307,-2.28865028105733,0.0220996799584911,0.180905472206261
"Uba6",15.0044376575775,1.06917923194935,0.467204901384468,2.28845893692693,0.022110808811337,0.180905472206261
"Trim58",1.74206917782976,-3.80787296060972,1.66426312942263,-2.28802338601995,0.0221361592632536,0.181009744226115
"Oaz1",741.394363262064,0.585367682685207,0.255870336926254,2.28775124821882,0.0221520113798769,0.18103627285353
"Nxpe5",1.85704642743845,-2.30102281063296,1.00617430703812,-2.28690277075996,0.0222014988678091,0.181217476396225
"B3galnt1",18.5802727384718,1.95169686524733,0.853465256982628,2.28679123055041,0.022208011600895,0.181217476396225
"Micu3",8.79235764728819,1.07598308381342,0.470577669679238,2.28651538979069,0.0222241248316735,0.181217476396225
"Jag1",20.9393094302803,-1.28349789805295,0.5613358651797,-2.28650613237062,0.0222246657799117,0.181217476396225
"Gga2",39.9640417874639,0.825931193611272,0.361404341769986,2.28533832650227,0.022292997262697,0.181585014233419
"Ccdc88a",12.562410335064,1.44302297484758,0.631436009893161,2.28530358142187,0.0222950330868109,0.181585014233419
"Nsg2",17.5245293697008,2.64921924457547,1.15994800138685,2.28391207313433,0.0223766989482852,0.182146836847181
"Cdk6",6.77750623848838,-1.52997083044427,0.670072742947636,-2.28329065246552,0.0224132532685667,0.182341021916912
"H2-Q10",2.65762261258704,-2.25400117142885,0.987329703936924,-2.2829265264087,0.0224346966571364,0.182412123046332
"Gm9821",8.08639239900322,1.79462232722861,0.786237781256203,2.28254399624662,0.0224572430714234,0.182492107109546
"Capg",283.615131880056,-1.47788232789395,0.64755577821732,-2.28224714782481,0.0224747529556327,0.182531095978467
"Tigit",2.99916549257646,-4.09113588565891,1.79287365574936,-2.28188744507429,0.0224959862639261,0.182600263857385
"Hace1",13.5568397436487,0.949066886250546,0.416043028664036,2.28117483256026,0.022538103386996,0.182733955196596
"Fitm2",11.2502300371137,1.05017156461209,0.460393123183037,2.28103225641486,0.0225465382052679,0.182733955196596
"Glmp",329.14178487229,-0.722064513186516,0.316561253241146,-2.28096302309137,0.0225506350448059,0.182733955196596
"Tmem132a",18.7551715240633,-0.920211580004598,0.403476877853147,-2.28070462154098,0.0225659315130549,0.182754771909732
"Snx7",32.0334197557356,-0.738882749173335,0.324004544936169,-2.28047032278173,0.022579808975228,0.182764079523844
"Prkrip1",51.4160854617573,-0.591467610404116,0.259389278230537,-2.28023152860789,0.0225939603314949,0.182775592337992
"Sorbs2",47.7996353444675,1.24809788985227,0.547713753069751,2.27874119073532,0.0226824546309561,0.183388156557376
"Gm3055",5.0884123238363,2.06616610068613,0.906990332658724,2.27804644249012,0.0227238106958417,0.183586848308821
"Bcl2a1b",36.6773516759706,-1.20769338535987,0.530200431466731,-2.27780536130259,0.0227381767662503,0.183586848308821
"Gm14137",2.9808014316557,-2.17268975793768,0.953954945186375,-2.27756013939757,0.0227527976783223,0.183586848308821
"Mns1",11.8443841333843,2.055142746608,0.902379707544273,2.27747003775256,0.0227581718775473,0.183586848308821
"Gm13835",96.8214080827711,-0.923971191923521,0.405843108144023,-2.27667089420089,0.022805885855748,0.183868453117735
"Me2",84.5438328443898,1.17318674595679,0.515743608261853,2.2747480088229,0.0229210507167018,0.184430935734258
"B9d2",24.6482469429275,0.812276464287538,0.357112988651131,2.2745643258612,0.0229320781880043,0.184430935734258
"Emc4",100.922548124564,-0.516699544589969,0.227174906857479,-2.27445694481622,0.0229385269811934,0.184430935734258
"Trem1",2.18368546477383,-2.59809575820221,1.14234763627539,-2.27434773417422,0.0229450872669419,0.184430935734258
"Chchd1",116.328125743428,-0.527456838231067,0.231933717801122,-2.27417058300833,0.0229557322074032,0.184430935734258
"Brd8",67.2802317802657,0.639773073440189,0.281332022072594,2.27408550483139,0.0229608460445467,0.184430935734258
"Nkiras2",21.1813246323298,-0.934800384573247,0.411080688657601,-2.27400705108739,0.022965562580462,0.184430935734258
"Gnaz",3.64383255823381,1.65419156191032,0.727515677795172,2.273753834314,0.0229807913817777,0.184450074595274
"Ccl3",9.09754809682198,-1.47579108504489,0.649204029503991,-2.27323155429647,0.0230122297182608,0.184542120531093
"8430408G22Rik",52.4488032300901,-1.69215080026577,0.744412356869314,-2.27313636676081,0.0230179634982371,0.184542120531093
"Plekhm1",8.10036897859835,-0.947280455102676,0.416829525699024,-2.27258482592874,0.0230512109102246,0.184705545457542
"Tbc1d16",15.1392047017081,0.889139756397553,0.391414886539381,2.27160434356166,0.0231104183126444,0.185076685193118
"Nt5dc3",8.7804896517495,1.13569225904131,0.500093991940959,2.27095761465455,0.0231495439243608,0.185286678489352
"Pof1b",5.34772605768372,-2.96144786666683,1.30421075496175,-2.27068198556121,0.0231662363235168,0.185316984606896
"9630013D21Rik",5.51326411537885,2.09943490245313,0.924734732416683,2.27031042401372,0.0231887550372871,0.185393838296439
"Etfb",177.084815631297,0.772528790131892,0.340470504403556,2.26900357047147,0.0232681087433476,0.185891472144116
"Bcam",121.619785562377,-1.41685172103733,0.624477591314201,-2.26885918845477,0.0232768902371419,0.185891472144116
"Vezf1",28.0453757913469,0.908237122195053,0.400514248178248,2.26767743301567,0.0233488742892552,0.186285418579071
"Osbpl6",18.7322098720726,1.53726164711614,0.677917506845411,2.26762346685743,0.0233521661287226,0.186285418579071
"Rps16",1540.81996025468,-0.66073725190152,0.291535379933048,-2.26640503136621,0.0234265958268887,0.186732601555538
"Akap9",32.1965139656448,0.785221881557287,0.346519517886152,2.26602497414091,0.0234498542020039,0.186732601555538
"Trappc2l",93.338057937472,0.360570564072479,0.159128415787574,2.26590934301651,0.0234569344591702,0.186732601555538
"Otulin",31.8563294159294,-0.733965939688834,0.323952756793924,-2.26565733520129,0.0234723716824375,0.186732601555538
"Olfr1372-ps1",5.95133618999081,-2.24802615982786,0.992224327099005,-2.26564305916635,0.0234732464522422,0.186732601555538
"Ist1",93.9952527852159,0.462642939273523,0.204238718949821,2.26520682098084,0.0234999907689648,0.186841842442727
"Rap1gap2",34.9871750604063,1.09691882422281,0.48442668520202,2.26436498593251,0.0235516756480976,0.187149148107932
"Eva1c",19.8485633452513,-1.26792203240482,0.560159782823225,-2.26350064978684,0.0236048446004994,0.187152195254107
"Cox8a",436.249457104586,-0.628839820656195,0.277821022233028,-2.26347097711254,0.023606671739213,0.187152195254107
"Espn",30.0170904343249,2.18214297464728,0.96417738010055,2.26321734950857,0.0236222942413982,0.187152195254107
"Sf3b6",104.387412610452,-0.590166730903636,0.260771766565681,-2.26315424662734,0.0236261825338371,0.187152195254107
"Rhbdl2",5.94097600256478,-1.77012091105452,0.782149120812633,-2.26315016401912,0.0236264341163525,0.187152195254107
"Gm12473",4.36665762283868,2.18970822340778,0.967575353640064,2.26308805321467,0.0236302618563755,0.187152195254107
"Gm15506",3.14330901414013,1.5576153284669,0.688375559083396,2.26274060418551,0.0236516842330373,0.187218596417962
"Tmco4",14.6742902400504,-1.04418377642029,0.461575853429013,-2.26221490717751,0.0236841287322716,0.187372123673107
"Itfg1",49.2575229782727,0.56868867715732,0.25149769127145,2.2612083406504,0.0237463588709204,0.187697508106842
"Bcl2l14",6.73811625504451,-2.20642417170984,0.97581008603168,-2.26112048163254,0.0237517974066731,0.187697508106842
"Nfkbie",10.0396167550423,-1.35054185488093,0.597381550754703,-2.2607692741343,0.0237735481951773,0.187697508106842
"Extl3",15.3095554496685,-0.764799143264771,0.338301202963305,-2.2607047700854,0.0237775449018974,0.187697508106842
"Sptbn2",4.46205531515593,-2.01370494838064,0.891051720597451,-2.25991926375548,0.0238262620975964,0.187978734867795
"Pcmtd2",31.8200697635177,0.729901212828876,0.323068001332197,2.25928042956613,0.0238659464879298,0.188188427029206
"Ctsc",182.07347128737,-1.2014199709135,0.531995880223763,-2.25832570434224,0.0239253608944465,0.188486888657959
"Hgs",41.4934385170609,-0.61842943244394,0.273853344045857,-2.25825043180916,0.0239300507015433,0.188486888657959
"Faap20",33.8686655785288,0.681779113412496,0.301963869112551,2.25781685542775,0.0239570799265786,0.188517678146422
"Dnajc7",160.724587657666,-0.586087145431832,0.259587132474112,-2.25776655354934,0.0239602174675967,0.188517678146422
"Gm20683",4.3273296943345,1.66307768898296,0.736946573070773,2.25671405466085,0.0240259480597179,0.188931318833236
"1700030K09Rik",9.26266683806822,0.853364331930456,0.378212770070662,2.25630755876123,0.02405137634141,0.189027757463769
"Tinagl1",35.8015117360602,-1.55656882604017,0.689977828975068,-2.2559693379603,0.0240725514688119,0.189090681915027
"Bcl3",28.5524933288612,-1.24787659078508,0.553298989887112,-2.25533863895122,0.0241120810783568,0.189297633791211
"Gm5577",5.38011987998761,1.64175493726671,0.728050799794229,2.25500052706587,0.0241332956991751,0.189360651882216
"Tnfsf11",1.75202796273329,-3.2719585297393,1.45120468801786,-2.25464991724106,0.0241553115849172,0.189429884788545
"Elof1",114.39604395379,-0.807745836354373,0.358429620861143,-2.25356887194124,0.0242233034445632,0.189859396375809
"Lrrfip1",81.408995658226,-0.85556438715956,0.379709291436482,-2.25320898501816,0.0242459751506109,0.189933419087628
"Pm20d2",2.01369355396916,2.6889472860718,1.19349828933719,2.25299634703718,0.0242593792950161,0.189934802233989
"Ctnnd1",100.485225664632,-0.726532218805468,0.322840451187122,-2.2504373790023,0.0244211944535545,0.191081556838037
"Lax1",2.56671689876749,-3.28021143191441,1.45777131861494,-2.25015500718659,0.0244391072775459,0.191081556838037
"Bckdk",90.2974599225086,0.737470057592469,0.327757184407401,2.25005001469562,0.0244457705906731,0.191081556838037
"Fcgr4",18.6324177625997,-1.78125261481154,0.791748754716597,-2.24977002388735,0.0244635478111318,0.191089830218171
"Epb41l1",20.1716043930838,-1.08797675350477,0.483652132111818,-2.24950265132551,0.0244805343276304,0.191089830218171
"Ogfr",52.6523538475611,-0.438624552995163,0.194995828111167,-2.24940480647157,0.0244867530887551,0.191089830218171
"Vdac2",252.529185142797,-0.556759415586076,0.247563847223486,-2.24895283309871,0.0245154970950471,0.191135586182239
"Rac1",400.742775830032,-0.545734807931456,0.242693108372448,-2.24866215440261,0.0245339987393567,0.191135586182239
"Rpl14-ps1",118.28678209837,-0.731154118793587,0.325202832330625,-2.24830181691112,0.0245569509468286,0.191135586182239
"Adamts1",34.2189783717569,-1.66459092442816,0.740390500419402,-2.24826078060865,0.0245595659919431,0.191135586182239
"Phip",14.1721788064249,0.974861008563911,0.433615752620246,2.2482140066938,0.0245625469615862,0.191135586182239
"Plxdc2",14.3650300577459,-1.70486514816413,0.758372360120756,-2.24805812792632,0.0245724836055723,0.191135586182239
"Bnipl",9.15184502866031,-2.04574674000833,0.910133641891603,-2.24774323884622,0.0245925671415347,0.191188235833945
"Nat8f4",10.1450641638666,1.32214778157572,0.588615539028312,2.24619924876317,0.0246912483434929,0.191851534071545
"Mcl1",111.331236355735,-0.726296172552342,0.323430002168577,-2.24560544069064,0.0247292916894485,0.192007134428397
"Sigirr",11.584676123078,-1.47700182552552,0.657780511894711,-2.24543263112352,0.0247403725683586,0.192007134428397
"Klhl17",14.8735259522849,0.806712433092628,0.359344587799819,2.24495501109933,0.0247710208478414,0.192007134428397
"Ube2w",33.8245513394786,0.596830819278289,0.265863715699043,2.2448750394879,0.0247761557388997,0.192007134428397
"Fam208b",21.2700826742748,1.18623470403005,0.528453233737526,2.24472976660643,0.0247854859127813,0.192007134428397
"Itga3",46.8248305978041,-1.46596029599151,0.653094868426828,-2.24463606569549,0.0247915054829896,0.192007134428397
"Fdps",118.211460065207,-0.891822214721047,0.397423029572806,-2.24401242092004,0.0248316021812951,0.192214003084214
"Fto",34.2689229747626,0.595802818180725,0.265537636310575,2.24376034395316,0.0248478251826897,0.192235949244742
"Snora57",5.38403923922516,-5.98962037512997,2.67028348261883,-2.24306535771092,0.024892600192583,0.192478646292569
"Hoxa5",2.06553568144065,-3.5306012106569,1.57455044193381,-2.24229158789015,0.024942533078489,0.192760943204533
"Dcaf13",62.7396101706789,-0.691178597806388,0.308281401870012,-2.24203793551524,0.0249589206297269,0.192781034254717
"Pradc1",24.9553085256533,0.80702707021129,0.359989971965751,2.24180430861577,0.0249740226555292,0.192781034254717
"Pcgf1",25.2679059936381,0.644259789116234,0.287407064987732,2.24162822561002,0.0249854101781481,0.192781034254717
"Cacng4",2.61762145973243,3.16744649440752,1.41337082060666,2.24105836078316,0.0250222949216257,0.192961940268326
"Pidd1",10.1329622610938,1.36387746771719,0.608715622652004,2.24058232935629,0.025053142388958,0.193096120001636
"Psen1",39.7553430017687,-0.636375170480698,0.284060954916906,-2.24027681194993,0.0250729576635848,0.193145171186381
"Gm20544",4.62804007584094,-1.52506602950102,0.681056247670912,-2.23926589722431,0.0251386204157677,0.193454712745139
"Dusp8",6.54272620957983,1.36397537380095,0.609123330535931,2.23924336078355,0.0251400859379086,0.193454712745139
"Gpx1",500.656637457262,-0.821538942696235,0.367309915669468,-2.23663698596015,0.0253100755364958,0.194596384926795
"Zfp318",13.0414362653533,1.05038700230691,0.469645429123927,2.23655323179934,0.0253155544984507,0.194596384926795
"Cd300lg",4.20270512560017,1.68734422537386,0.754608446839856,2.23605266074095,0.0253483218558586,0.194744009378423
"Nup214",34.6981382822643,-0.627612197807971,0.280764398351956,-2.23536958920703,0.0253930948969477,0.194983662901215
"Rabggta",16.204535873418,-0.926561159454022,0.414786551043261,-2.23382642740841,0.0254944959646655,0.195657652355228
"Traf3",13.3687932262279,-0.752552299570853,0.337069671063853,-2.23263130496334,0.0255732679347406,0.196157347369092
"Dhcr24",24.0125323779328,-1.28003014449355,0.573508580503414,-2.23192849768693,0.0256196890608698,0.196395799786562
"Pxdn",56.524035912468,-1.07269845714083,0.480674951407413,-2.23165041989388,0.025638076494412,0.196395799786562
"Ddx46",30.7405400615208,0.56537875948806,0.25335812303191,2.23153989586847,0.0256453878821509,0.196395799786562
"Cdk2",50.2367373259772,0.736335877482945,0.330028435618641,2.23112858776147,0.0256726125920145,0.196499490516384
"Selo",12.0879659617338,0.881735473852847,0.395305083108783,2.23051893721843,0.0257130116833101,0.196697522008904
"Pik3c2b",2.71156579615438,-1.76712948318656,0.792373699925403,-2.23017180321977,0.0257360394169693,0.196697522008904
"Gm43194",2.52007600871416,3.12582788202718,1.4016560594435,2.23009622151401,0.0257410556239085,0.196697522008904
