"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"10796","Kirrel2","KIRREL2","19","ortholog_one2one",84.5714
"10797","Rab19","RAB19","7","ortholog_one2one",88.9401
"10798","Mkrn1","MKRN1","7","ortholog_one2one",93.763
"10799","Slc25a35","SLC25A35","17","ortholog_one2one",91
"10800","Rangrf","RANGRF","17","ortholog_one2one",88.1081
"10801","Pdss1","PDSS1","10","ortholog_one2one",84.8411
"10802","Dnmt3l","DNMT3L","21","ortholog_one2one",58.4323
"10803","Actl9","ACTL9","19","ortholog_one2one",77.1084
"10804","Adamts10","ADAMTS10","19","ortholog_one2one",94.1123
"10805","Psmd11","PSMD11","17","ortholog_one2one",99.763
"10806","Gdpd5","GDPD5","11","ortholog_one2one",89.5425
"10807","Dennd2a","DENND2A","7","ortholog_one2one",83
"10808","","SNORA80D","7","ortholog_one2one",66.6667
"10809","Sh3glb2","SH3GLB2","9","ortholog_one2one",94.5545
"10810","Icosl","ICOSLG","21","ortholog_one2one",39.2442
"10811","Gatd3a","GATD3","21","ortholog_one2one",90.2256
"10812","Zc3h18","ZC3H18","16","ortholog_one2one",88.3745
"10813","Galnt11","GALNT11","7","ortholog_one2one",87.8289
"10814","Coa5","COA5","2","ortholog_one2one",82.4324
"10815","Adck2","ADCK2","7","ortholog_one2one",74.7164
"10816","Pwp2","PWP2","21","ortholog_one2one",89.3362
"10817","Ppib","PPIB","15","ortholog_one2one",93.9815
"10818","Ano7","ANO7","2","ortholog_one2one",83.3527
"10819","Bcat2","BCAT2","19","ortholog_one2one",83.2061
"10820","Ndufb2","NDUFB2","7","ortholog_one2one",81.9048
"10821","Trank1","TRANK1","3","ortholog_one2one",80.1934
"10822","Rplp0","RPLP0","12","ortholog_one2one",97.4763
"10823","Trappc10","TRAPPC10","21","ortholog_one2one",89.9046
"10824","Cdk5r1","CDK5R1","17","ortholog_one2one",98.3713
"10825","Braf","BRAF","7","ortholog_one2one",88.0597
"10826","Pfas","PFAS","17","ortholog_one2one",88.4817
"10827","Alb","ALB","4","ortholog_one2one",72.3684
"10828","Mrps33","MRPS33","7","ortholog_one2one",82.0755
"10829","Agpat3","AGPAT3","21","ortholog_one2one",92.2872
"10830","Tmco1","TMCO1","1","ortholog_one2one",84.5
"10831","Rbl1","RBL1","20","ortholog_one2one",90.7808
"10832","Snx22","SNX22","15","ortholog_one2one",83.3333
"10833","Tmem178b","TMEM178B","7","ortholog_one2one",99.6599
"10834","Dclk3","DCLK3","3","ortholog_one2one",75.6962
"10835","Rps3","RPS3","11","ortholog_one2one",99.5885
"10836","Myo1f","MYO1F","19","ortholog_one2one",93.3515
"10837","Snx1","SNX1","15","ortholog_one2one",94.8177
"10838","Agk","AGK","7","ortholog_one2one",91.924
"10839","Afp","AFP","4","ortholog_one2one",64.1322
"10840","Slc25a39","SLC25A39","17","ortholog_one2one",88.0223
"10841","Cyba","CYBA","16","ortholog_one2one",86.9792
"10842","Izumo1","IZUMO1","19","ortholog_one2one",44.0806
"10843","Ciao2a","CIAO2A","15","ortholog_one2one",95
"10844","Rasip1","RASIP1","19","ortholog_one2one",94.1727
"10845","Dennd11","DENND11","7","ortholog_one2one",96.2637
"10846","Mvd","MVD","16","ortholog_one2one",83.7905
"10847","Mamstr","MAMSTR","19","ortholog_one2one",75.0594
"10848","Dapk2","DAPK2","15","ortholog_one2one",61.6327
"10849","Atf2","ATF2","2","ortholog_one2one",99.1786
"10850","Rnf166","RNF166","16","ortholog_one2one",98.7342
"10851","Wee2","WEE2","7","ortholog_one2one",67.3874
"10852","Zfp414","ZNF414","19","ortholog_one2one",79.9331
"10853","Rrp1","RRP1","21","ortholog_one2one",60.3239
"10854","Gcn1","GCN1","12","ortholog_one2one",94.0097
"10855","Nphs1","NPHS1","19","ortholog_one2one",80.8917
"10856","Ssbp1","SSBP1","7","ortholog_one2one",80.9211
"10857","Herc1","HERC1","15","ortholog_one2one",97.3863
"10858","Tnni1","TNNI1","1","ortholog_one2one",97.861
"10859","Pram1","PRAM1","19","ortholog_one2one",57.4815
"10860","Hnrnpm","HNRNPM","19","ortholog_one2one",97.668
"10861","Olfr461","OR9A1P","7","ortholog_one2one",78.5942
"10862","Olfr460","OR9A4","7","ortholog_one2one",84.3949
"10863","Pdxk","PDXK","21","ortholog_one2one",86.2179
"10864","Piezo1","PIEZO1","16","ortholog_one2one",81.115
"10865","Lad1","LAD1","1","ortholog_one2one",64.2045
"10866","Fbxl22","FBXL22","15","ortholog_one2one",79.661
"10867","Usp3","USP3","15","ortholog_one2one",96.5385
"10868","Peg3","PEG3","19","ortholog_one2one",64.277
"10869","Mgam","MGAM","7","ortholog_one2one",60.8131
"10870","Rab35","RAB35","12","ortholog_one2one",100
"10871","Ilvbl","ILVBL","19","ortholog_one2one",86.3924
"10872","Slit2","SLIT2","4","ortholog_one2one",95.9144
"10873","Lmx1a","LMX1A","1","ortholog_one2one",97.1204
"10874","Usp29","USP29","19","ortholog_one2one",43.7284
"10875","Car12","CA12","15","ortholog_one2one",81.9209
"10876","Mgat4a","MGAT4A","2","ortholog_one2one",93.6449
"10877","Car11","CA11","19","ortholog_one2one",96.3415
"10878","Dus1l","DUS1L","17","ortholog_one2one",89.2116
"10879","Plekha7","PLEKHA7","11","ortholog_one2one",90.2054
"10880","Mroh8","MROH8","20","ortholog_one2one",68.7321
"10881","Rab8b","RAB8B","15","ortholog_one2one",98.5507
"10882","Mgam2-ps","MGAM2","7","ortholog_one2one",64.5229
"10883","Rps27l","RPS27L","15","ortholog_one2one",71.4286
"10884","Hdlbp","HDLBP","2","ortholog_one2one",97.9495
"10885","","","2","ortholog_one2one",67.0659
"10886","Atp5g3","ATP5MC3","2","ortholog_one2one",95.7447
"10887","Arpp21","ARPP21","3","ortholog_one2one",86.7738
"10888","Syde1","SYDE1","19","ortholog_one2one",87.2456
"10889","Marchf2","MARCHF2","19","ortholog_one2one",79.0941
"10890","Miga2","MIGA2","9","ortholog_one2one",92.5801
"10891","Cdt1","CDT1","16","ortholog_one2one",70.7361
"10892","Myo1d","MYO1D","17","ortholog_one2one",97.7137
"10893","Rab11b","RAB11B","19","ortholog_one2one",99.0826
"10894","Aprt","APRT","16","ortholog_one2one",82.7778
"10895","Cacna1c","CACNA1C","12","ortholog_one2one",91.3591
"10896","Rpn2","RPN2","20","ortholog_one2one",92.393
"10897","Olfr1356","OR7C2","19","ortholog_one2one",71.5625
"10898","Angptl4","ANGPTL4","19","ortholog_one2one",75.1219
"10899","Cracdl","CRACDL","2","ortholog_one2one",51.4894
"10900","Galns","GALNS","16","ortholog_one2one",85.5769
"10901","Pbx1","PBX1","1","ortholog_one2one",100
"10902","Kank3","KANK3","19","ortholog_one2one",77.3704
"10903","Tmem98","TMEM98","17","ortholog_one2one",98.6726
"10904","Trappc2l","TRAPPC2L","16","ortholog_one2one",98.5611
"10905","Irf1","IRF1","5","ortholog_one2one",84.4985
"10906","Ghrh","GHRH","20","ortholog_one2one",58.2524
"10907","Cbfa2t3","CBFA2T3","16","ortholog_one2one",88.2258
"10908","Rps28","RPS28","19","ortholog_one2one",100
"10909","Dolpp1","DOLPP1","9","ortholog_one2one",94.1176
"10910","Plpp2","PLPP2","19","ortholog_one2one",89.8551
"10911","Bicdl1","BICDL1","12","ortholog_one2one",93.0676
"10912","Ndufa7","NDUFA7","19","ortholog_one2one",91.1504
"10913","Map2","MAP2","2","ortholog_one2one",73.8562
"10914","Cd320","CD320","19","ortholog_one2one",61.1538
"10915","Manbal","MANBAL","20","ortholog_one2one",88.2353
"10916","Acsf3","ACSF3","16","ortholog_one2one",77.8731
"10917","Lnpk","LNPK","2","ortholog_one2one",84.9412
"10918","Mier2","MIER2","19","ortholog_one2one",81.5157
"10919","Cdh15","CDH15","16","ortholog_one2one",85.5867
"10920","Ankrd11","ANKRD11","16","ortholog_one2one",78.7913
"10921","5730480H06Rik","PACRGL","4","ortholog_one2one",88.7097
"10922","Theg","THEG","19","ortholog_one2one",60
"10923","Spg7","SPG7","16","ortholog_one2one",88.3483
"10924","Spaca3","SPACA3","17","ortholog_one2one",74.2331
"10925","Prodh2","PRODH2","19","ortholog_one2one",80.2632
"10926","Crat","CRAT","9","ortholog_one2one",90.8946
"10927","C2cd4c","C2CD4C","19","ortholog_one2one",89.7375
"10928","Kmt2c","KMT2C","7","ortholog_one2one",85.1346
"10929","Asic2","ASIC2","17","ortholog_one2one",97.1581
"10930","Mrps10","MRPS10","6","ortholog_one2one",81.592
"10931","Dbp","DBP","19","ortholog_one2one",92.6154
"10932","Rps13","RPS13","11","ortholog_one2one",100
"10933","Hoxd13","HOXD13","2","ortholog_one2one",94.9853
"10934","Tpgs1","TPGS1","19","ortholog_one2one",81.8482
"10935","Cdc34","CDC34","19","ortholog_one2one",99.5745
"10936","Ambra1","AMBRA1","11","ortholog_one2one",95.6154
"10937","Sphk2","SPHK2","19","ortholog_one2one",83.4684
"10938","Guca1b","GUCA1B","6","ortholog_one2one",65.2174
"10939","Grn","GRN","17","ortholog_one2one",73.588
"10940","Guca1a","GUCA1A","6","ortholog_one2one",91.5842
"10941","Gzmm","GZMM","19","ortholog_one2one",66.6667
"10942","1700001C19Rik","GUCA1ANB","6","ortholog_one2one",36.6667
"10943","Nuf2","NUF2","1","ortholog_one2one",73.2181
"10944","Bsg","BSG","19","ortholog_one2one",64.2673
"10945","AI661453","C6orf132","6","ortholog_one2one",67.33
"10946","Arrb1","ARRB1","11","ortholog_one2one",97.136
"10947","Rpl13","RPL13","16","ortholog_one2one",98.1043
"10948","Taf8","TAF8","6","ortholog_one2one",95.1299
"10949","Cpne7","CPNE7","16","ortholog_one2one",89.7666
"10950","Rgs5","RGS5","1","ortholog_one2one",89.5028
"10951","Polrmt","POLRMT","19","ortholog_one2one",67.4399
"10952","Ccl2","CCL2","17","ortholog_one2one",34.4595
"10953","Ccnd3","CCND3","6","ortholog_one2one",94.5205
"10954","Rgs4","RGS4","1","ortholog_one2one",96.0976
"10955","Ccdc190","CCDC190","1","ortholog_one2one",56.0554
"10956","Mthfd2l","MTHFD2L","4","ortholog_one2one",89.3491
"10957","Dpep1","DPEP1","16","ortholog_one2one",72.439
"10958","Cct8l1","CCT8L2","22","ortholog_one2one",62.6335
"10959","Fam171a2","FAM171A2","17","ortholog_one2one",94.1606
"10960","Chmp1a","CHMP1A","16","ortholog_one2one",97.449
"10961","Ereg","EREG","4","ortholog_one2one",79.6296
"10962","Ndufs5","NDUFS5","1","ortholog_one2one",74.5283
"10963","Xrcc2","XRCC2","7","ortholog_one2one",77.6978
"10964","Hoxd11","HOXD11","2","ortholog_one2one",94.3452
"10965","Akirin1","AKIRIN1","1","ortholog_one2one",93.1937
"10966","Areg","AREG","4","ortholog_one2one",70.1613
"10967","Rhbdl2","RHBDL2","1","ortholog_one2one",85.7616
"10968","Slc22a4","SLC22A4","5","ortholog_one2one",84.8101
"10969","Cdk10","CDK10","16","ortholog_one2one",96.9444
"10970","Hoxd9","HOXD9","2","ortholog_one2one",87.6106
"10971","Btc","BTC","4","ortholog_one2one",77.9661
"10972","Tpbgl","TPBGL","11","ortholog_one2one",85.1562
"10973","Mycbp","MYCBP","1","ortholog_one2one",60.9589
"10974","Hoxd8","HOXD8","2","ortholog_one2one",89.2734
"10975","Parm1","PARM1","4","ortholog_one2one",64.527
"10976","Hoxd3","HOXD3","2","ortholog_one2one",95.3811
"10977","Fgf22","FGF22","19","ortholog_one2one",42.9864
"10978","Bysl","BYSL","6","ortholog_one2one",90.8257
"10979","Kcnip4","KCNIP4","4","ortholog_one2one",99.6
"10980","Pdlim4","PDLIM4","5","ortholog_one2one",90.9091
"10981","Rnf126","RNF126","19","ortholog_one2one",93.6102
"10982","Src","SRC","20","ortholog_one2one",97.597
"10983","Rragc","RRAGC","1","ortholog_one2one",98.995
"10984","Med20","MED20","6","ortholog_one2one",97.1698
"10985","Fstl3","FSTL3","19","ortholog_one2one",82.0312
"10986","Hsd17b7","HSD17B7","1","ortholog_one2one",67.9558
"10987","Tmem132e","TMEM132E","17","ortholog_one2one",92.7374
"10988","Usp49","USP49","6","ortholog_one2one",90.5109
"10989","Spata2l","SPATA2L","16","ortholog_one2one",85.2113
"10990","Pou3f1","POU3F1","1","ortholog_one2one",98.8864
"10991","Vps9d1","VPS9D1","16","ortholog_one2one",80.3077
"10992","Utp11","UTP11","1","ortholog_one2one",90.5138
"10993","Palm","PALM","19","ortholog_one2one",80.6788
"10994","Fam83e","FAM83E","19","ortholog_one2one",71.3098
"10995","Tomm6","TOMM6","6","ortholog_one2one",90.5405
"10996","Farp2","FARP2","2","ortholog_one2one",82.0657
"10997","Itga2b","ITGA2B","17","ortholog_one2one",80.2517
"10998","Fhl3","FHL3","1","ortholog_one2one",94.4637
"10999","Fgfr2","FGFR2","10","ortholog_one2one",95.3571
"11000","Clasp2","CLASP2","3","ortholog_one2one",94.1086
"11001","Prickle4","PRICKLE4","6","ortholog_one2one",67.4797
"11002","Sf3a3","SF3A3","1","ortholog_one2one",99.2016
"11003","Tsga10","TSGA10","2","ortholog_one2one",70.5506
"11004","Hoxd4","HOXD4","2","ortholog_one2one",92.4
"11005","Misp","MISP","19","ortholog_one2one",64.9691
"11006","Pgc","PGC","6","ortholog_one2one",73.4694
"11007","Inpp5b","INPP5B","1","ortholog_one2one",78.9527
"11008","Blcap","BLCAP","20","ortholog_one2one",100
"11009","Ptbp1","PTBP1","19","ortholog_one2one",97.1171
"11010","Rchy1","RCHY1","4","ortholog_one2one",90.4215
"11011","Trim26","TRIM26","6","ortholog_one2one",87.7064
"11012","Fasn","FASN","17","ortholog_one2one",81.4697
"11013","Mtx2","MTX2","2","ortholog_one2one",96.9582
"11014","Zfp276","ZNF276","16","ortholog_one2one",80.456
"11015","Ptpa","PTPA","9","ortholog_one2one",95.0464
"11016","Odaph","ODAPH","4","ortholog_one2one",61.9048
"11017","Adgra3","ADGRA3","4","ortholog_one2one",93.3588
"11018","Mtf1","MTF1","1","ortholog_one2one",92.4444
"11019","Fanca","FANCA","16","ortholog_one2one",66.7825
"11020","Trim15","TRIM15","6","ortholog_one2one",73.9726
"11021","1110065P20Rik","C1orf122","1","ortholog_one2one",58.8608
"11022","Ddr2","DDR2","1","ortholog_one2one",96.0187
"11023","Yrdc","YRDC","1","ortholog_one2one",85.3571
"11024","Mdk","MDK","11","ortholog_one2one",87.8571
"11025","Epha10","EPHA10","1","ortholog_one2one",92.5754
"11026","Lipt1","LIPT1","2","ortholog_one2one",80.9651
"11027","Stk25","STK25","2","ortholog_one2one",98.8263
"11028","Cdca8","CDCA8","1","ortholog_one2one",64.7239
"11029","Spire2","SPIRE2","16","ortholog_one2one",84.9582
"11030","Ppargc1a","PPARGC1A","4","ortholog_one2one",94.4793
"11031","Mitd1","MITD1","2","ortholog_one2one",84.739
"11032","Gpatch8","GPATCH8","17","ortholog_one2one",90.0997
"11033","Sema6d","SEMA6D","15","ortholog_one2one",94.8742
"11034","Bok","BOK","2","ortholog_one2one",95.3052
"11035","9930104L06Rik","C1orf109","1","ortholog_one2one",73.7327
"11036","Tcf25","TCF25","16","ortholog_one2one",90.3846
"11037","Unc80","UNC80","2","ortholog_one2one",96.5424
"11038","Rspo1","RSPO1","1","ortholog_one2one",88.3019
"11039","Gnl2","GNL2","1","ortholog_one2one",86.6758
"11040","Cdkl2","CDKL2","4","ortholog_one2one",85.3873
"11041","Ppp1r11","PPP1R11","6","ortholog_one2one",85.4962
"11042","Polr1h","POLR1H","6","ortholog_one2one",81.3008
"11043","Zfp830","ZNF830","17","ortholog_one2one",84.022
"11044","Dnali1","DNALI1","1","ortholog_one2one",95.7364
"11045","Fzd2","FZD2","17","ortholog_one2one",98.4211
"11046","Snip1","SNIP1","1","ortholog_one2one",86.1619
"11047","Ctc1","CTC1","17","ortholog_one2one",68.8944
"11048","Meaf6","MEAF6","1","ortholog_one2one",91.6667
"11049","","","6","ortholog_one2one",78.9474
"11050","2410137M14Rik","HLA-G","6","ortholog_one2one",48.1481
"11051","Plppr3","PLPPR3","19","ortholog_one2one",87.7095
"11052","Zc3h12a","ZC3H12A","1","ortholog_one2one",82.7181
"11053","Zfp57","ZFP57","6","ortholog_one2one",40.1425
"11054","Grik3","GRIK3","1","ortholog_one2one",99.0207
"11055","Mrpl30","MRPL30","2","ortholog_one2one",82.5
"11056","Csf3r","CSF3R","1","ortholog_one2one",62.3656
"11057","Prtn3","PRTN3","19","ortholog_one2one",64.1732
"11058","Dhx15","DHX15","4","ortholog_one2one",99.6226
"11059","Thap4","THAP4","2","ortholog_one2one",84.3585
"11060","Elane","ELANE","19","ortholog_one2one",72.4528
"11061","Gabbr1","GABBR1","6","ortholog_one2one",98.75
"11062","Cfd","CFD","19","ortholog_one2one",64.4788
"11063","Lyg1","LYG1","2","ortholog_one2one",69.0355
"11064","Mrps15","MRPS15","1","ortholog_one2one",62.7907
"11065","Med16","MED16","19","ortholog_one2one",88.9017
"11066","Oscp1","OSCP1","1","ortholog_one2one",84.5758
"11067","Uap1","UAP1","1","ortholog_one2one",93.4866
"11068","Ubp1","UBP1","3","ortholog_one2one",94.0741
"11069","Lsm10","LSM10","1","ortholog_one2one",89.3443
"11070","Mc1r","MC1R","16","ortholog_one2one",76.1905
"11071","Olfr90","OR2H2","6","ortholog_one2one",87.7419
"11072","Stk40","STK40","1","ortholog_one2one",94.2094
"11073","R3hdm4","R3HDM4","19","ortholog_one2one",84.7328
"11074","Tubb3","TUBB3","16","ortholog_one2one",99.7778
"11075","Ier5l","IER5L","9","ortholog_one2one",93.3498
"11076","Sod3","SOD3","4","ortholog_one2one",62.1514
"11077","Def8","DEF8","16","ortholog_one2one",82.4017
"11078","Ccdc149","CCDC149","4","ortholog_one2one",82.6336
"11079","Olfr94","OR2I1P","6","ortholog_one2one",66.0622
"11080","Olfr95","OR10C1","6","ortholog_one2one",85.8974
"11081","Olfr96","OR11A1","6","ortholog_one2one",74.4409
"11082","Ctnnbl1","CTNNBL1","20","ortholog_one2one",96.0924
"11083","Atg4b","ATG4B","2","ortholog_one2one",94.6565
"11084","Lgi2","LGI2","4","ortholog_one2one",92.3636
"11085","T","TBXT","6","ortholog_one2one",91.055
"11086","Ccdc57","CCDC57","17","ortholog_one2one",62.2047
"11087","Arid3a","ARID3A","19","ortholog_one2one",78.5358
"11088","Eva1b","EVA1B","1","ortholog_one2one",90.2439
"11089","Sh3d21","SH3D21","1","ortholog_one2one",53.985
"11090","Slc24a5","SLC24A5","15","ortholog_one2one",84.6307
"11091","Decr2","DECR2","16","ortholog_one2one",63.8177
"11092","Dpp6","DPP6","7","ortholog_one2one",92.8987
"11093","Dtymk","DTYMK","2","ortholog_one2one",81.1321
"11094","Tpm1","TPM1","15","ortholog_one2one",80.6748
"11095","Tti1","TTI1","20","ortholog_one2one",85.3456
"11096","Wdr18","WDR18","19","ortholog_one2one",83.5267
"11097","Slc16a3","SLC16A3","17","ortholog_one2one",88.7234
"11098","Txndc9","TXNDC9","2","ortholog_one2one",89.823
"11099","Nme4","NME4","16","ortholog_one2one",76.3547
"11100","Uhmk1","UHMK1","1","ortholog_one2one",99.284
"11101","Pgap6","PGAP6","16","ortholog_one2one",75.6827
"11102","Tmem259","TMEM259","19","ortholog_one2one",87.8049
"11103","Nfe2l2","NFE2L2","2","ortholog_one2one",82.077
"11104","Thrap3","THRAP3","1","ortholog_one2one",93.4805
"11105","1700001O22Rik","C9orf50","9","ortholog_one2one",44.8
"11106","Borcs6","BORCS6","17","ortholog_one2one",74.4444
"11107","Kansl1l","KANSL1L","2","ortholog_one2one",80.2534
"11108","Ccdc43","CCDC43","17","ortholog_one2one",90.0901
"11109","Mrpl28","MRPL28","16","ortholog_one2one",84.0467
"11110","Map7d1","MAP7D1","1","ortholog_one2one",86.5248
"11111","Arhgap33","ARHGAP33","19","ortholog_one2one",90.1916
"11112","Cnn2","CNN2","19","ortholog_one2one",96.0656
"11113","Tmem107","TMEM107","17","ortholog_one2one",76.9231
"11114","Pdia2","PDIA2","16","ortholog_one2one",78.1784
"11115","Ing5","ING5","2","ortholog_one2one",94.1667
"11116","Gas8","GAS8","16","ortholog_one2one",90.795
"11117","Rprd1b","RPRD1B","20","ortholog_one2one",99.3865
"11118","Arhgdig","ARHGDIG","16","ortholog_one2one",79.5556
"11119","Vamp2","VAMP2","17","ortholog_one2one",68.0982
"11120","Abca7","ABCA7","19","ortholog_one2one",77.1112
"11121","Rgs11","RGS11","16","ortholog_one2one",76.824
"11122","Eif5b","EIF5B","2","ortholog_one2one",91.7763
"11123","P4ha2","P4HA2","5","ortholog_one2one",90.5028
"11124","Rhou","RHOU","1","ortholog_one2one",90.8046
"11125","Sult2b1","SULT2B1","19","ortholog_one2one",67.7419
"11126","Rab4a","RAB4A","1","ortholog_one2one",95.8716
"11127","Cit","CIT","12","ortholog_one2one",96.7633
"11128","Trappc3","TRAPPC3","1","ortholog_one2one",98.3333
"11129","Ntmt1","NTMT1","9","ortholog_one2one",94.1704
"11130","Fam234a","FAM234A","16","ortholog_one2one",73.1532
"11131","Acadl","ACADL","2","ortholog_one2one",86.7442
"11132","Col8a2","COL8A2","1","ortholog_one2one",94.5637
"11133","Pik3c2a","PIK3C2A","11","ortholog_one2one",90.2135
"11134","Adprs","ADPRS","1","ortholog_one2one",89.4595
"11135","Ccsap","CCSAP","1","ortholog_one2one",73.0159
"11136","D2hgdh","D2HGDH","2","ortholog_one2one",75.0449
"11137","Tgm2","TGM2","20","ortholog_one2one",84.2566
"11138","Acta1","ACTA1","1","ortholog_one2one",100
"11139","Tekt2","TEKT2","1","ortholog_one2one",83.7209
"11140","Nup133","NUP133","1","ortholog_one2one",83.2035
"11141","Ago3","AGO3","1","ortholog_one2one",98.9535
"11142","Arhgap45","ARHGAP45","19","ortholog_one2one",80.7453
"11143","Myl1","MYL1","2","ortholog_one2one",94.6809
"11144","Luc7l","LUC7L","16","ortholog_one2one",97.035
"11145","Abcb10","ABCB10","1","ortholog_one2one",74.4056
"11146","Asb6","ASB6","9","ortholog_one2one",89.9522
"11147","Ago1","AGO1","1","ortholog_one2one",95.7542
"11148","Taf5l","TAF5L","1","ortholog_one2one",93.3786
"11149","Csnk1d","CSNK1D","17","ortholog_one2one",93.9252
"11150","Prrx2","PRRX2","9","ortholog_one2one",89.4737
"11151","Urb2","URB2","1","ortholog_one2one",71.6535
"11152","Rev1","REV1","2","ortholog_one2one",84.1473
"11153","Agps","AGPS","2","ortholog_one2one",88.2265
"11154","Galnt2","GALNT2","1","ortholog_one2one",96.1404
"11155","Slco2b1","SLCO2B1","11","ortholog_one2one",74.8918
"11156","Axin1","AXIN1","16","ortholog_one2one",87.1379
"11157","Ago4","AGO4","1","ortholog_one2one",98.6063
"11158","Pgbd5","PGBD5","1","ortholog_one2one",93.1166
"11159","Nos1ap","NOS1AP","1","ortholog_one2one",95.6262
"11160","Adam11","ADAM11","17","ortholog_one2one",93.5733
"11161","Cog2","COG2","1","ortholog_one2one",85.6361
"11162","Rhag","RHAG","6","ortholog_one2one",72.1461
"11163","Proser3","PROSER3","19","ortholog_one2one",55.4545
"11164","Clspn","CLSPN","1","ortholog_one2one",76.2738
"11165","9130008F23Rik","C6orf141","6","ortholog_one2one",48.6188
"11166","Cenpq","CENPQ","6","ortholog_one2one",65.9176
"11167","Olfr520","OR2AT4","11","ortholog_one2one",86.7089
"11168","Ptges","PTGES","9","ortholog_one2one",79.085
"11169","Hspb6","HSPB6","19","ortholog_one2one",87.6543
"11170","Polr2e","POLR2E","19","ortholog_one2one",97.1429
"11171","Pdcd1","PDCD1","2","ortholog_one2one",59.0278
"11172","Agt","AGT","1","ortholog_one2one",59.751
"11173","Daxx","DAXX","6","ortholog_one2one",72.2973
"11174","Spata46","SPATA46","1","ortholog_one2one",80.3922
"11175","Neu3","NEU3","11","ortholog_one2one",68.6603
"11176","D630003M21Rik","KIAA1755","20","ortholog_one2one",65.0379
"11177","5730409E04Rik","C1orf216","1","ortholog_one2one",82.6087
"11178","Psmb2","PSMB2","1","ortholog_one2one",96.5174
"11179","Fam174a","FAM174A","5","ortholog_one2one",68.4211
"11180","Lin37","LIN37","19","ortholog_one2one",94.7154
"11181","Hmgb2","HMGB2","4","ortholog_one2one",96.6667
"11182","Gpx4","GPX4","19","ortholog_one2one",64.4269
"11183","Atf6","ATF6","1","ortholog_one2one",86.7378
"11184","Galnt7","GALNT7","4","ortholog_one2one",95.1294
"11185","Tapbp","TAPBP","6","ortholog_one2one",71.4592
"11186","Ncdn","NCDN","1","ortholog_one2one",98.2167
"11187","Cd7","CD7","17","ortholog_one2one",51.9048
"11188","Arhgef1","ARHGEF1","19","ortholog_one2one",81.001
"11189","St8sia4","ST8SIA4","5","ortholog_one2one",97.7716
"11190","Gjc1","GJC1","17","ortholog_one2one",97.2222
"11191","Tor1b","TOR1B","9","ortholog_one2one",88.3929
"11192","AU040320","KIAA0319L","1","ortholog_one2one",80
"11193","Lancl1","LANCL1","2","ortholog_one2one",91.4787
"11194","Sbno2","SBNO2","19","ortholog_one2one",82.5056
"11195","Zbtb22","ZBTB22","6","ortholog_one2one",86.0502
"11196","Rgl2","RGL2","6","ortholog_one2one",89.8458
"11197","Pde11a","PDE11A","2","ortholog_one2one",94.3194
"11198","Higd1b","HIGD1B","17","ortholog_one2one",77.551
"11199","Nudt7","NUDT7","16","ortholog_one2one",55.7692
"11200","Sepsecs","SEPSECS","4","ortholog_one2one",87.3016
"11201","Dusp12","DUSP12","1","ortholog_one2one",83.7758
"11202","Myo9b","MYO9B","19","ortholog_one2one",84.4455
"11203","Tor1a","TOR1A","9","ortholog_one2one",90.6907
"11204","Pfdn6","PFDN6","6","ortholog_one2one",100
"11205","Paxip1","PAXIP1","7","ortholog_one2one",86.4583
"11206","Aff3","AFF3","2","ortholog_one2one",86.2839
"11207","Rbm45","RBM45","2","ortholog_one2one",89.916
"11208","Ogfod3","OGFOD3","17","ortholog_one2one",85.0794
"11209","Wdr46","WDR46","6","ortholog_one2one",83.4405
"11210","BC005624","C9orf78","9","ortholog_one2one",95.8477
"11211","Htr5a","HTR5A","7","ortholog_one2one",87.9552
"11212","Insig1","INSIG1","7","ortholog_one2one",83.0116
"11213","Dgkz","DGKZ","11","ortholog_one2one",76.0463
"11214","Hexdc","HEXD","17","ortholog_one2one",68.3363
"11215","Stk11","STK11","19","ortholog_one2one",88.9908
"11216","Pi4k2b","PI4K2B","4","ortholog_one2one",80.8102
"11217","B3galt4","B3GALT4","6","ortholog_one2one",79.7844
"11218","Rps18","RPS18","6","ortholog_one2one",100
"11219","Fcrlb","FCRLB","1","ortholog_one2one",82.4356
"11220","Vps52","VPS52","6","ortholog_one2one",98.2019
"11221","Zmym4","ZMYM4","1","ortholog_one2one",94.2544
"11222","G3bp2","G3BP2","4","ortholog_one2one",98.3402
"11223","Cps1","CPS1","2","ortholog_one2one",95.3333
"11224","Per1","PER1","17","ortholog_one2one",91.8668
"11225","Cbarp","CBARP","19","ortholog_one2one",74.7518
"11226","Tnnt2","TNNT2","1","ortholog_one2one",88.0795
"11227","Fbxl2","FBXL2","3","ortholog_one2one",95.9811
"11228","Sfpq","SFPQ","1","ortholog_one2one",95.1359
"11229","Zmym1","ZMYM1","1","ortholog_one2one",64.293
"11230","Susd5","SUSD5","3","ortholog_one2one",69.4669
"11231","Ring1","RING1","6","ortholog_one2one",96.0591
"11232","Crtap","CRTAP","3","ortholog_one2one",89.75
"11233","Abi1","ABI1","10","ortholog_one2one",98.3368
"11234","Zmym6","ZMYM6","1","ortholog_one2one",71.4171
"11235","Glb1","GLB1","3","ortholog_one2one",76.3524
"11236","H2-Ke6","HSD17B8","6","ortholog_one2one",81.7518
